content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
sangat membantu sekali dengan ada nya aplikasi ini memudah kan konsultasi dan aplikasi yesdok memberikan sebuah landasan baru untuk saya dengan cepat mendapat kan pertolongan ketika adakeluhan tentang kesehatan saya.,5,0.0,0.0,Positive,sangat membantu sekali dengan ada nya aplikasi ini memudah kan konsultasi dan aplikasi yesdok memberikan sebuah landasan baru untuk saya dengan cepat mendapat kan pertolongan ketika adakeluhan tentang kesehatan saya.
aplikasi bagua dan bermanfaat.😬,5,0.0,0.0,Positive,aplikasi bagua dan bermanfaat.😬
aplikasi sangat bermanfaat...,5,0.0,0.0,Positive,aplikasi sangat bermanfaat...
aplikasi bagus buat tanya seputar kesehatan😉,5,0.0,0.0,Positive,aplikasi bagus buat tanya seputar kesehatan😉
"aplikasi ini sangat sangat membantu, kapan saja waktunya bisa konsultasi dengan para dokter terpercaya dan berintregritas.",5,0.0,0.0,Positive,"aplikasi ini sangat sangat membantu, kapan saja waktunya bisa konsultasi dengan para dokter terpercaya dan berintregritas."
"bagus banget aplikasi nya ,kita bisa tanya2 soal kesehatan .mantap bgt deh pokoknya",5,0.0,0.0,Positive,"bagus banget aplikasi nya ,kita bisa tanya2 soal kesehatan .mantap bgt deh pokoknya"
suka sekali sama aplikasi yesdok pelayanan kosultasi kesehatan yang selalu siaga 24 jam,5,0.0,0.0,Positive,suka sekali sama aplikasi yesdok pelayanan kosultasi kesehatan yang selalu siaga 24 jam
aplikasi terbaik saya suka saya suka,5,0.0,0.0,Positive,aplikasi terbaik saya suka saya suka
keren,5,0.0,0.0,Positive,keren
keren,5,0.0,0.0,Positive,keren
"sangat membantu saya,untuk mengetahui secara benar masalah kesehatan yang sedang saya alami",5,0.0,0.0,Positive,"sangat membantu saya,untuk mengetahui secara benar masalah kesehatan yang sedang saya alami"
"aplikasi yang sangat bagus dan bermanfaat, semoga aplikasi ini tambah maju dan jaya.",5,0.0,0.0,Positive,"aplikasi yang sangat bagus dan bermanfaat, semoga aplikasi ini tambah maju dan jaya."
aplikasi sangat membantu,5,0.0,0.0,Positive,aplikasi sangat membantu
"aplikasi yg bagus, mudah dipahami juga, sukses terus yesdok",5,0.0,0.0,Positive,"aplikasi yg bagus, mudah dipahami juga, sukses terus yesdok"
"terimakasih, sangat membantu sekali untuk keluarga saya",5,0.0,0.0,Positive,"terimakasih, sangat membantu sekali untuk keluarga saya"
"aplikasi bagus, terpercata banget, terima kasih",5,0.0,0.0,Positive,"aplikasi bagus, terpercata banget, terima kasih"
hebattt ini aplikasi bisa sharing2 keluhan kita apalagi buat istri tercinta,5,0.0,0.0,Positive,hebattt ini aplikasi bisa sharing2 keluhan kita apalagi buat istri tercinta
trimakasih yesdok &sukses slalu...,5,0.0,0.0,Positive,trimakasih yesdok &sukses slalu...
"aplikasi yesdok sangat membantu buat kita kita yg mau konsultasi perihal kesehatan,dokternya baik2",5,0.0,0.0,Positive,"aplikasi yesdok sangat membantu buat kita kita yg mau konsultasi perihal kesehatan,dokternya baik2"
aplikasi yang sangat membantu untuk konsultasi kesehatan 24 jam,5,0.0,0.0,Positive,aplikasi yang sangat membantu untuk konsultasi kesehatan 24 jam
"hebat sekali app nya,semoga berjalan lancar,dan smoood,lebih memberikan manfaat untuk kesehatan kita bersama",5,0.0,0.0,Positive,"hebat sekali app nya,semoga berjalan lancar,dan smoood,lebih memberikan manfaat untuk kesehatan kita bersama"
ini aplikasi kesehatan luar biasa mantap,5,0.0,0.0,Positive,ini aplikasi kesehatan luar biasa mantap
"terimakasih, sangat membantu.",5,0.0,0.0,Positive,"terimakasih, sangat membantu."
"konsul dengan dokter yesdok sangat membantu saya dalam hal kesehatan saya, di kasih rekomendasi obat pula, sangat membantu sekali.",5,0.0,0.0,Positive,"konsul dengan dokter yesdok sangat membantu saya dalam hal kesehatan saya, di kasih rekomendasi obat pula, sangat membantu sekali."
bermanfaat,5,0.0,0.0,Positive,bermanfaat
sangat bagus untuk pemula yang sayang kesehatannya,5,0.0,0.0,Positive,sangat bagus untuk pemula yang sayang kesehatannya
aplikasinya keren dan mantap jiwa 👍🙏,5,0.0,0.0,Positive,aplikasinya keren dan mantap jiwa 👍🙏
"aplikasi yg sangat bermanfaat, terimakasih yesdok",5,0.0,0.0,Positive,"aplikasi yg sangat bermanfaat, terimakasih yesdok"
membantu dan memuaskan,5,0.0,0.0,Positive,membantu dan memuaskan
baik sekali,5,0.0,0.0,Positive,baik sekali
sngt membntu,5,0.0,0.0,Positive,sngt membntu
aplikasi yang praktis tentang kesehatan dan sangat membantu,5,0.0,0.0,Positive,aplikasi yang praktis tentang kesehatan dan sangat membantu
sangat bagus,5,0.0,0.0,Positive,sangat bagus
bagus sekali,5,0.0,0.0,Positive,bagus sekali
aplikasi yg bermanfaat untuk mengetahui seputar kesehatan,5,0.0,0.0,Positive,aplikasi yg bermanfaat untuk mengetahui seputar kesehatan
"aplikasi ini sangat bermanfaat sekali,, ada berjuta informasi mengenai kesehatan,, kita juga bisa menanyakan keluhan kesehatan kita, sangat membantu..",5,0.0,0.0,Positive,"aplikasi ini sangat bermanfaat sekali,, ada berjuta informasi mengenai kesehatan,, kita juga bisa menanyakan keluhan kesehatan kita, sangat membantu.."
bagus sekali membantu konsultasi lebih mudah tanpa konsul ke dokter lagi.. semoga bermanfaat untuk yg lainnya,5,0.0,0.0,Positive,bagus sekali membantu konsultasi lebih mudah tanpa konsul ke dokter lagi.. semoga bermanfaat untuk yg lainnya
"aplikasi kodekteran yang terbaik..aplikasi ini mempunyai fitur dengan konsultasi lengkap...denfan dokter yang handal, dokter yang berpengalaman, baik yang umum dan spesialist",5,0.0,0.0,Positive,"aplikasi kodekteran yang terbaik..aplikasi ini mempunyai fitur dengan konsultasi lengkap...denfan dokter yang handal, dokter yang berpengalaman, baik yang umum dan spesialist"
aplikasi berkualitas mantapp.. sangaat membantu ..😍😍😍,5,0.0,0.0,Positive,aplikasi berkualitas mantapp.. sangaat membantu ..😍😍😍
yesdok aplikasi yang siap melayani konsultasi 24 jam,5,0.0,0.0,Positive,yesdok aplikasi yang siap melayani konsultasi 24 jam
aplikasi yang bagus,5,0.0,0.0,Positive,aplikasi yang bagus
yesdok aplikasi yg sangat membantu.. dulu saya kalo mau konsultasi suka males semenjak ada yesdok semua jadi mudah love banget sm yesdok,5,0.5,0.6,Positive,yesdok aplikasi yg sangat membantu.. dulu saya kalo mau konsultasi suka males semenjak ada yesdok semua jadi mudah love banget sm yesdok
"aplikasi ini sangat membantu kita bertanya dengan para dokter tidak harus mendatanginya cukup dengan bertanya dan rata"" dokter disini responya cepat top untuk aplikasi yes dok",5,0.5,0.5,Positive,"aplikasi ini sangat membantu kita bertanya dengan para dokter tidak harus mendatanginya cukup dengan bertanya dan rata"" dokter disini responya cepat top untuk aplikasi yes dok"
fitur nya lengkap. bagus bangett,5,0.0,0.0,Positive,fitur nya lengkap. bagus bangett
aku sangat terbantu sekali dengan aplikasi yesdok ini. aku jadi bisa konsultasi kapan aja dan ini sangat efisien banget...,5,0.0,0.0,Positive,aku sangat terbantu sekali dengan aplikasi yesdok ini. aku jadi bisa konsultasi kapan aja dan ini sangat efisien banget...
yesdok aku langsung terpesona setelah download aplikasi ini.. entah apa yang merasukimu sumpah aplikasinya bagus banget buat yang mau cari tahu info kesehatan,5,0.0,0.0,Positive,yesdok aku langsung terpesona setelah download aplikasi ini.. entah apa yang merasukimu sumpah aplikasinya bagus banget buat yang mau cari tahu info kesehatan
semua jadi simple,5,0.0,0.35714285714285715,Positive,semua jadi simple
membantu banget ini app dalam kehidupan sehari2,5,0.0,0.0,Positive,membantu banget ini app dalam kehidupan sehari2
mantap,5,0.0,0.0,Positive,mantap
aplikasinya sangat membantu,5,0.0,0.0,Positive,aplikasinya sangat membantu
dengan aplikasi yesdok ini saya lebih mudah konsultasi masalah kesehatan saya.. suka banget keren yesdok memang no 1,5,0.0,0.0,Positive,dengan aplikasi yesdok ini saya lebih mudah konsultasi masalah kesehatan saya.. suka banget keren yesdok memang no 1
"good aplikasi,bisa gampang konsultasi soal penyakit dgn dokter yg ahli dibidangnya,ga perlu repot buat ngantri pnjang lgi",5,0.7,0.6000000000000001,Positive,"good aplikasi,bisa gampang konsultasi soal penyakit dgn dokter yg ahli dibidangnya,ga perlu repot buat ngantri pnjang lgi"
aplikasi sangat menarik dan mudah digunakan,5,0.0,0.0,Positive,aplikasi sangat menarik dan mudah digunakan
aplikasi yesdok ini top markotop aku mah syukaaa banget deh pokonya kerennnnn bisa dapet info kesehatan dengan mudah.. ajiiibbbb,5,0.5,0.5,Positive,aplikasi yesdok ini top markotop aku mah syukaaa banget deh pokonya kerennnnn bisa dapet info kesehatan dengan mudah.. ajiiibbbb
best aplikasi 👍🏻,5,1.0,0.3,Positive,best aplikasi 👍🏻
aplikasi yesdok ini aplikasi seputar kesehatan yang paling bagus.. saya sangat senang sebagai pengguna aplikasi ini,5,0.0,0.0,Positive,aplikasi yesdok ini aplikasi seputar kesehatan yang paling bagus.. saya sangat senang sebagai pengguna aplikasi ini
"jadi gampang mau konsultasi soal kesehatan, aplikasi yang sangat berguna,",5,0.0,0.0,Positive,"jadi gampang mau konsultasi soal kesehatan, aplikasi yang sangat berguna,"
aplikasi yang dapat digunakan untuk bertanya ke dokter dokter disini ramah dan baik,5,0.0,0.0,Positive,aplikasi yang dapat digunakan untuk bertanya ke dokter dokter disini ramah dan baik
aplikasi yang sangat sangat membantu dalam berkonsultasi dengan dokter,5,0.0,0.0,Positive,aplikasi yang sangat sangat membantu dalam berkonsultasi dengan dokter
"terimakasih buat aplikasi yesdok karena saya bisa langsung konsultasi hanya menggunakan handphone, dan tidak harus pergi k klinik seperti saya, karena cukup jauh untuk k klinik. terima kasih yesdok.",5,0.0,0.0,Positive,"terimakasih buat aplikasi yesdok karena saya bisa langsung konsultasi hanya menggunakan handphone, dan tidak harus pergi k klinik seperti saya, karena cukup jauh untuk k klinik. terima kasih yesdok."
aplikasi yesdok ini sangat membantu bagi orang orang yg jauh dari sarana media untuk konsultasi. aplikasi ini bisa konsultasi dgn dokter yg hebat. salut buat yesdok.,5,0.0,0.0,Positive,aplikasi yesdok ini sangat membantu bagi orang orang yg jauh dari sarana media untuk konsultasi. aplikasi ini bisa konsultasi dgn dokter yg hebat. salut buat yesdok.
"yesdok mantap, saya tidak harus pergi k klinik untuk konsultasi keluhan saya hanya diam dirumah lalu buka aplikasi ini saya sudah bisa konsultasi. yesdok sangat membantu terimakasih.",5,0.0,0.0,Positive,"yesdok mantap, saya tidak harus pergi k klinik untuk konsultasi keluhan saya hanya diam dirumah lalu buka aplikasi ini saya sudah bisa konsultasi. yesdok sangat membantu terimakasih."
sangat baik,5,0.0,0.0,Positive,sangat baik
"sangat bermanfaat. kita dapat mengakses 24jam dimanapun kapanpun, bisa konsultasi bahkan melalui video call dengan dokter yang terpercaya & berpengalaman. sudah ada resep obatnya juga dan biasa konsultasinya cukup murah. jadi setiap waktu kita bisa men-chek kondisi kesehatan kita, karena lesehatan itu penting.",5,0.0,0.0,Positive,"sangat bermanfaat. kita dapat mengakses 24jam dimanapun kapanpun, bisa konsultasi bahkan melalui video call dengan dokter yang terpercaya & berpengalaman. sudah ada resep obatnya juga dan biasa konsultasinya cukup murah. jadi setiap waktu kita bisa men-chek kondisi kesehatan kita, karena lesehatan itu penting."
"aplikasinya sangat inspirasi, sangat berguna",5,0.0,0.0,Positive,"aplikasinya sangat inspirasi, sangat berguna"
"terimakasiih sudah memberikan fasilitas yang baik bagi pengguna, sangat bermanfaat :)",5,0.5,1.0,Positive,"terimakasiih sudah memberikan fasilitas yang baik bagi pengguna, sangat bermanfaat :)"
"aplikasinya bagus, dapat berkonsultasi masalah penyakit yang diderita langsung ke dokternya. selain itu, bisa beli obat lewat yesdok dan diantar langsung ke alamat rumah.",5,0.0,0.0,Positive,"aplikasinya bagus, dapat berkonsultasi masalah penyakit yang diderita langsung ke dokternya. selain itu, bisa beli obat lewat yesdok dan diantar langsung ke alamat rumah."
"terimakasih yesdok, aplikasi yang saya butuhkan selama ini,",5,0.0,0.0,Positive,"terimakasih yesdok, aplikasi yang saya butuhkan selama ini,"
sangat keren bisa bicara sama dokter lewat handphone....good yesdok,5,0.0,0.0,Positive,sangat keren bisa bicara sama dokter lewat handphone....good yesdok
"begitu tau ada aplikasi konsultasi begini, langsung saya download. menarik. semoga bermanfaat ke depannya",5,0.0,0.0,Positive,"begitu tau ada aplikasi konsultasi begini, langsung saya download. menarik. semoga bermanfaat ke depannya"
bagus bener nih aplikasi,5,0.0,0.0,Positive,bagus bener nih aplikasi
hidup tenang karna ada yesdok...gapakek keluar rumah bisa konsultasi sama dokterr...mantul yesdok,5,0.0,0.0,Positive,hidup tenang karna ada yesdok...gapakek keluar rumah bisa konsultasi sama dokterr...mantul yesdok
baguss banget aplikasi ini,5,0.0,0.0,Positive,baguss banget aplikasi ini
good,5,0.7,0.6000000000000001,Positive,good
"aplikasi nya sangat membantu bagi saya yang sangat sibuk dengan pekerjaan, sehingga bisa berkonsultasi kapan pun di sela sela kesibukan saya tanpa perlu meninggalkan pekerjaan saya",5,0.0,0.0,Positive,"aplikasi nya sangat membantu bagi saya yang sangat sibuk dengan pekerjaan, sehingga bisa berkonsultasi kapan pun di sela sela kesibukan saya tanpa perlu meninggalkan pekerjaan saya"
aplikasinya recomended...memudahkan kita untuk berkonsultasi dengan dokter tanpa perlu antri lagi,5,0.0,0.0,Positive,aplikasinya recomended...memudahkan kita untuk berkonsultasi dengan dokter tanpa perlu antri lagi
mohon ditingkatkan lagi ya.. all good,5,0.7,0.6000000000000001,Positive,mohon ditingkatkan lagi ya.. all good
mantap,5,0.0,0.0,Positive,mantap
wow mantap aplikasinya semoga lancar terus,5,0.1,1.0,Positive,wow mantap aplikasinya semoga lancar terus
rocomended banget lur.. patut dicoba,5,0.0,0.0,Positive,rocomended banget lur.. patut dicoba
mantul,5,0.0,0.0,Positive,mantul
mantap sekali nih aplikasi sangat membantu dokter nya juga ramah ramah respon cepat😍😍,5,0.0,0.0,Positive,mantap sekali nih aplikasi sangat membantu dokter nya juga ramah ramah respon cepat😍😍
"aplikasi sangat bagus,sangat berguna bagi para pengguna,bisa vdeo call jga dgn para dokter,dokter nya jga baik2 dan mmberi solusi",5,0.0,0.0,Positive,"aplikasi sangat bagus,sangat berguna bagi para pengguna,bisa vdeo call jga dgn para dokter,dokter nya jga baik2 dan mmberi solusi"
"mantap, sangat memuaskan dan banyak membantu saya",5,0.0,0.0,Positive,"mantap, sangat memuaskan dan banyak membantu saya"
aplikasinya keren dan sangat membantu dalam hal kesehatan,5,0.0,0.0,Positive,aplikasinya keren dan sangat membantu dalam hal kesehatan
mantep pokoknya,5,0.0,0.0,Positive,mantep pokoknya
sangat recomen banget nih aplikasi,5,0.0,0.0,Positive,sangat recomen banget nih aplikasi
pokonya gak nyesel dowload aplikasi ini,5,0.0,0.0,Positive,pokonya gak nyesel dowload aplikasi ini
sangat membantu sekali nih aplikasi,5,0.0,0.0,Positive,sangat membantu sekali nih aplikasi
aplikasi yang sangat membantu,5,0.0,0.0,Positive,aplikasi yang sangat membantu
aplikasinya mantap sekali,5,0.0,0.0,Positive,aplikasinya mantap sekali
"terimakasih yes dok... aplikasi yg bagus, sangat bermanfaat",5,0.0,0.0,Positive,"terimakasih yes dok... aplikasi yg bagus, sangat bermanfaat"
"aplikasi yg bagus, sangat membantu masyarakat",5,0.0,0.0,Positive,"aplikasi yg bagus, sangat membantu masyarakat"
aplikasi yang membantu mengetahui tentang kesehatan tubuh saya. terima kasih yesdok,5,0.0,0.0,Positive,aplikasi yang membantu mengetahui tentang kesehatan tubuh saya. terima kasih yesdok
mantap bagus banget pokonya.. rugi gak download aplikasi ini,5,0.0,0.0,Positive,mantap bagus banget pokonya.. rugi gak download aplikasi ini
mantap sekali. kesehatan merupakan nomor satu,5,0.0,0.0,Positive,mantap sekali. kesehatan merupakan nomor satu
sangat membantu sekali,5,0.0,0.0,Positive,sangat membantu sekali
sangat bagus,5,0.0,0.0,Positive,sangat bagus
patut dicoba semua kalangan.. sukses,5,0.0,0.0,Positive,patut dicoba semua kalangan.. sukses
wow mantap boss,5,0.1,1.0,Positive,wow mantap boss
bagus lanjutkan dan tingkatkan,5,0.0,0.0,Positive,bagus lanjutkan dan tingkatkan
sangat bagus sekali,5,0.0,0.0,Positive,sangat bagus sekali
bagus dan mudah dipahami,5,0.0,0.0,Positive,bagus dan mudah dipahami
bagus banget aplikasinya sukses,5,0.0,0.0,Positive,bagus banget aplikasinya sukses
aplikasi sangat bagus,5,0.0,0.0,Positive,aplikasi sangat bagus
"aplikasi yang sangat bagus untuk konsultasi masalah kesehatan, nice👍",5,0.0,0.0,Positive,"aplikasi yang sangat bagus untuk konsultasi masalah kesehatan, nice👍"
semua msalah konsultasi dengan yesdok . trimakasih yesdok . terus di tingkatkn lagi,5,0.0,0.0,Positive,semua msalah konsultasi dengan yesdok . trimakasih yesdok . terus di tingkatkn lagi
good,5,0.7,0.6000000000000001,Positive,good
kerennnnn,5,0.0,0.0,Positive,kerennnnn
"kerenn abis aplikasinya, nih rekomemdasi banget",5,0.0,0.0,Positive,"kerenn abis aplikasinya, nih rekomemdasi banget"
aplikasinya sangat membantu😁,5,0.0,0.0,Positive,aplikasinya sangat membantu😁
aplikasi mantap,5,0.0,0.0,Positive,aplikasi mantap
aplikasinya sangat membantu,5,0.0,0.0,Positive,aplikasinya sangat membantu
"terimakasih banyak aplikasi yesdok, bermafaat sekali utuk konsultasi via online 24 jam. bravo aplikaksi yesdok..",5,0.0,0.0,Positive,"terimakasih banyak aplikasi yesdok, bermafaat sekali utuk konsultasi via online 24 jam. bravo aplikaksi yesdok.."
sangat membantu sekali terima kasih yes dok,5,0.0,0.0,Positive,sangat membantu sekali terima kasih yes dok
dengan adanya aplikasi yesdok bisa konsultasi dimana aja. terimakasih aplikasi yesdok..,5,0.0,0.0,Positive,dengan adanya aplikasi yesdok bisa konsultasi dimana aja. terimakasih aplikasi yesdok..
"aplikasi yg sangat membantu di saat kita butuh informasi tentang kesehatan,apalagi ditambah konsultasi gratis dengan dokter yg terjamin,terima kasih yes dok",5,0.0,0.0,Positive,"aplikasi yg sangat membantu di saat kita butuh informasi tentang kesehatan,apalagi ditambah konsultasi gratis dengan dokter yg terjamin,terima kasih yes dok"
